  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       1       1  0.000000000000E+00  0.129123314107E+02
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       1       2  0.000000000000E+00  0.163203606995E+01
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       1       3  0.287998929390E-03  0.155603695799E+01
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       1       4  0.993550759173E-01  0.843603121134E-01
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       1       5  0.233486066089E+03  0.537671822785E-01
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       1       6  0.150521469530E+04  0.108331780112E-04
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       1       7  0.803459299300E+03  0.000000000000E+00
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       1       8  0.141510504967E-03  0.000000000000E+00
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       1       9  0.000000000000E+00  0.000000000000E+00
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       1      10  0.000000000000E+00  0.000000000000E+00
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       2       1  0.531899111691E-09  0.468010259739E-02
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       2       2  0.429958900976E-05  0.376604476909E-03
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       2       3  0.993578277346E-01  0.284963490155E-03
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       2       4  0.351145307877E+01  0.317677614797E-06
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       2       5  0.135892075177E+02  0.102528648918E-09
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       2       6  0.478693418640E-01  0.000000000000E+00
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       2       7  0.755355913969E-08  0.000000000000E+00
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       2       8  0.000000000000E+00  0.000000000000E+00
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       2       9  0.000000000000E+00  0.000000000000E+00
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       2      10  0.000000000000E+00  0.000000000000E+00
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       3       1  0.471694501930E-05  0.314404304145E-06
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       3       2  0.559241493151E-03  0.880190144339E-09
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       3       3  0.302773289710E-01  0.529734391457E-02
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       3       4  0.695183608655E-02  0.441635512378E-03
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       3       5  0.397850433487E+00  0.438913779733E-03
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       3       6  0.601090766917E+01  0.409298156697E-06
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       3       7  0.109679065669E+02  0.784242753149E-09
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       3       8  0.498318288669E-02  0.000000000000E+00
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       3       9  0.134342907260E-09  0.000000000000E+00
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       3      10  0.000000000000E+00  0.000000000000E+00
  0.100000000000E+05  0.500000000000E+02  0.259320172039E+04       4       1  0.309606325659E-06  0.218417037635E-16
